PRJNA353873,SAMN06221498,SRR5181846
PRJNA353873,SAMN06221461,SRR5181882
PRJNA650381,SAMN15703244,SRR12395297
PRJNA353873,SAMN06221231,SRR5182020
PRJNA650381,SAMN15702968,SRR12395260
PRJNA353873,SAMN06221193,SRR5182057
PRJNA650381,SAMN15703099,SRR12395465
PRJNA353873,SAMN06221157,SRR5182082
PRJNA413593,SAMN09492285,SRR7439413
PRJNA824124,SAMN27391466,SRR18665456
PRJNA353873,SAMN06221091,SRR5182119
PRJNA717333,SAMN18498656,SRR14088353
PRJNA438921,SAMN09090354,SRR7131039
PRJNA717333,SAMN18498643,SRR14088367
PRJNA650381,SAMN15703305,SRR12395190
PRJNA557083,SAMN12389196,SRR9851532
PRJNA557083,SAMN12389196,SRR9853300
PRJNA650381,SAMN15703097,SRR12395467
PRJNA650381,SAMN15703279,SRR12395219
PRJNA650381,SAMN15703211,SRR12395379
PRJNA717333,SAMN18498646,SRR14088364
PRJNA650381,SAMN15703328,SRR12395164
PRJNA650381,SAMN15703026,SRR12395230
PRJNA353873,SAMN06221262,SRR5181996
PRJNA353873,SAMN06221093,SRR5182118
PRJNA353873,SAMN06221219,SRR5182032
PRJNA353873,SAMN06221073,SRR5182130
PRJNA557083,SAMN12389139,SRR9851453
PRJNA557083,SAMN12389139,SRR9853246
PRJNA353873,SAMN06221166,SRR5182078
PRJNA650381,SAMN15702978,SRR12395113
PRJNA353873,SAMN06221053,SRR5182142
PRJNA413593,SAMN08214908,SRR6397654
PRJNA650381,SAMN15703225,SRR12395363
PRJNA353873,SAMN06221076,SRR5182127
PRJNA650381,SAMN15703321,SRR12395171
PRJNA353873,SAMN06221279,SRR5181987
PRJNA438921,SAMN09090383,SRR7131265
PRJNA353873,SAMN06221291,SRR5181975
PRJNA650381,SAMN15703231,SRR12395356
PRJNA557083,SAMN12389132,SRR9851537
PRJNA557083,SAMN12389132,SRR9853251
PRJNA663350,SAMN16130549,SRR12708375
PRJNA650381,SAMN15703053,SRR12395141
PRJNA717333,SAMN18498637,SRR14088374
PRJNA650381,SAMN15703194,SRR12395106
PRJNA650381,SAMN15703133,SRR12395439
PRJNA353873,SAMN06221171,SRR5182074
PRJNA353873,SAMN06221060,SRR5182138
PRJNA663350,SAMN16130572,SRR12708400
PRJNA650381,SAMN15703215,SRR12395375
PRJNA824124,SAMN31672574,SRR22248477
PRJNA557083,SAMN12389275,SRR9851588
PRJNA557083,SAMN12389275,SRR9853236
PRJNA353873,SAMN06221477,SRR5181866
PRJNA353873,SAMN06221439,SRR5181904
PRJNA824124,SAMN31672571,SRR22248480
PRJNA438921,SAMN09090362,SRR7131189
PRJNA824124,SAMN27391461,SRR18665462
PRJNA557083,SAMN12389141,SRR9851535
PRJNA557083,SAMN12389141,SRR9853254
PRJNA650381,SAMN15703044,SRR12395076
PRJNA353873,SAMN06221229,SRR5182022
PRJNA650381,SAMN15703092,SRR12395046
PRJNA353873,SAMN06221508,SRR5181836
PRJNA353873,SAMN06221454,SRR5181889
PRJNA650381,SAMN15703252,SRR12395288
PRJNA557083,SAMN12389175,SRR9851454
PRJNA557083,SAMN12389175,SRR9853206
PRJNA353873,SAMN06221422,SRR5181919
PRJNA557083,SAMN12389274,SRR9851587
PRJNA557083,SAMN12389274,SRR9853235
PRJNA824124,SAMN27391468,SRR18665454
PRJNA663350,SAMN16130557,SRR12708416
PRJNA650381,SAMN15703031,SRR12395225
PRJNA353873,SAMN06221252,SRR5182005
PRJNA650381,SAMN15702940,SRR12395330
PRJNA353873,SAMN06221459,SRR5181884
PRJNA353873,SAMN06221119,SRR5182100
PRJNA650381,SAMN15703212,SRR12395378
PRJNA650381,SAMN15703295,SRR12395201
PRJNA650381,SAMN15703009,SRR12395246
PRJNA353873,SAMN06221050,SRR5182144
PRJNA650381,SAMN15703223,SRR12395365
PRJNA663350,SAMN16130582,SRR12708389
PRJNA650381,SAMN15703286,SRR12395211
PRJNA353873,SAMN06221468,SRR5181875
PRJNA353873,SAMN06221020,SRR5182165
PRJNA650381,SAMN15703345,SRR12395145
PRJNA717333,SAMN18498610,SRR14088394
PRJNA650381,SAMN15703024,SRR12395231
PRJNA717333,SAMN18498644,SRR14088366
PRJNA353873,SAMN06221232,SRR5182019
PRJNA650381,SAMN15703274,SRR12395264
PRJNA353873,SAMN06221217,SRR5182034
PRJNA650381,SAMN15703147,SRR12395425
PRJNA650381,SAMN15703125,SRR12395448
PRJNA650381,SAMN15703129,SRR12395443
PRJNA557083,SAMN12389164,SRR9851503
PRJNA557083,SAMN12389164,SRR9853162
PRJNA650381,SAMN15703136,SRR12395436
PRJNA353873,SAMN06221499,SRR5181845
PRJNA353873,SAMN06221182,SRR5182064
PRJNA353873,SAMN06221138,SRR5182093
PRJNA353873,SAMN06221216,SRR5182035
PRJNA557083,SAMN12389269,SRR9851518
PRJNA557083,SAMN12389269,SRR9853261
PRJNA557083,SAMN12389154,SRR9851557
PRJNA557083,SAMN12389154,SRR9853217
PRJNA557083,SAMN12389211,SRR9851463
PRJNA557083,SAMN12389211,SRR9853265
PRJNA353873,SAMN06221503,SRR5181841
PRJNA650381,SAMN15703055,SRR12395217
PRJNA353873,SAMN06221175,SRR5182069
PRJNA824124,SAMN27391481,SRR18665440
PRJNA557083,SAMN12389215,SRR9851567
PRJNA557083,SAMN12389215,SRR9853223
PRJNA353873,SAMN06221470,SRR5181873
PRJNA353873,SAMN06221265,SRR5181994
PRJNA353873,SAMN06221240,SRR5182015
PRJNA717333,SAMN18498615,SRR14088351
PRJNA353873,SAMN06221200,SRR5182050
PRJNA353873,SAMN06221453,SRR5181890
PRJNA353873,SAMN06221325,SRR5181963
PRJNA650381,SAMN15702962,SRR12395306
PRJNA353873,SAMN06221028,SRR5182159
PRJNA353873,SAMN06221250,SRR5182007
PRJNA353873,SAMN06221114,SRR5182105
PRJNA650381,SAMN15703203,SRR12395388
PRJNA650381,SAMN15703301,SRR12395194
PRJNA557083,SAMN12389182,SRR9851513
PRJNA557083,SAMN12389182,SRR9853278
PRJNA650381,SAMN15703299,SRR12395197
PRJNA557083,SAMN12389189,SRR9851436
PRJNA557083,SAMN12389189,SRR9853279
PRJNA353873,SAMN06221140,SRR5182092
PRJNA650381,SAMN15703128,SRR12395444
PRJNA353873,SAMN06221384,SRR5181936
PRJNA824124,SAMN27391441,SRR18665432
PRJNA557083,SAMN12389158,SRR9851553
PRJNA557083,SAMN12389158,SRR9853221
PRJNA717333,SAMN18498630,SRR14088381
PRJNA824124,SAMN27391455,SRR18665468
PRJNA557083,SAMN12389133,SRR9851538
PRJNA557083,SAMN12389133,SRR9853252
PRJNA650381,SAMN15703114,SRR12395460
PRJNA650381,SAMN15703179,SRR12395118
PRJNA353873,SAMN06221447,SRR5181896
PRJNA650381,SAMN15703317,SRR12395177
PRJNA650381,SAMN15703037,SRR12395150
PRJNA650381,SAMN15703145,SRR12395426
PRJNA650381,SAMN15703341,SRR12395149
PRJNA353873,SAMN06221227,SRR5182024
PRJNA824124,SAMN27391457,SRR18665466
PRJNA650381,SAMN15703228,SRR12395360
PRJNA353873,SAMN06221397,SRR5181930
PRJNA353873,SAMN06221386,SRR5181935
PRJNA650381,SAMN15703057,SRR12395195
PRJNA663350,SAMN16130580,SRR12708391
PRJNA650381,SAMN15703091,SRR12395047
PRJNA353873,SAMN06221517,SRR5181828
PRJNA650381,SAMN15703042,SRR12395078
PRJNA557083,SAMN12389195,SRR9851527
PRJNA557083,SAMN12389195,SRR9853307
PRJNA353873,SAMN06221486,SRR5181857
PRJNA438921,SAMN09090473,SRR7131126
PRJNA650381,SAMN15703187,SRR12395112
PRJNA557083,SAMN12389142,SRR9851470
PRJNA557083,SAMN12389142,SRR9853200
PRJNA650381,SAMN15702983,SRR12395334
PRJNA353873,SAMN06221012,SRR5182168
PRJNA353873,SAMN06221031,SRR5182156
PRJNA824124,SAMN27391460,SRR18665463
PRJNA353873,SAMN06221359,SRR5181947
PRJNA717333,SAMN18498613,SRR14088361
PRJNA353873,SAMN06221152,SRR5182085
PRJNA650381,SAMN15703183,SRR12395114
PRJNA557083,SAMN12389229,SRR9851493
PRJNA557083,SAMN12389229,SRR9853151
PRJNA650381,SAMN15703130,SRR12395442
PRJNA353873,SAMN06221521,SRR5181824
PRJNA824124,SAMN27391456,SRR18665467
PRJNA717333,SAMN18498621,SRR14088391
PRJNA824124,SAMN31672578,SRR22248473
PRJNA353873,SAMN06221449,SRR5181894
PRJNA824124,SAMN31672572,SRR22248479
PRJNA353873,SAMN06221082,SRR5182125
PRJNA650381,SAMN15703196,SRR12395396
PRJNA824124,SAMN27391434,SRR18665472
PRJNA557083,SAMN12389228,SRR9851494
PRJNA557083,SAMN12389228,SRR9853152
PRJNA824124,SAMN31672559,SRR22248463
PRJNA650381,SAMN15703226,SRR12395362
PRJNA650381,SAMN15702993,SRR12395075
PRJNA650381,SAMN15703084,SRR12395056
PRJNA557083,SAMN12389140,SRR9851534
PRJNA557083,SAMN12389140,SRR9853253
PRJNA663350,SAMN16130558,SRR12708415
PRJNA650381,SAMN15703175,SRR12395122
PRJNA650381,SAMN15702932,SRR12395339
PRJNA353873,SAMN06221474,SRR5181869
PRJNA353873,SAMN06221361,SRR5181946
PRJNA557083,SAMN12389230,SRR9851564
PRJNA557083,SAMN12389230,SRR9853146
PRJNA557083,SAMN12389127,SRR9851478
PRJNA557083,SAMN12389127,SRR9853230
PRJNA353873,SAMN06221105,SRR5182112
PRJNA824124,SAMN31672580,SRR22248470
PRJNA557083,SAMN12389224,SRR9851498
PRJNA557083,SAMN12389224,SRR9853156
PRJNA650381,SAMN15703208,SRR12395383
PRJNA353873,SAMN06221128,SRR5182097
PRJNA824124,SAMN27391443,SRR18665481
PRJNA353873,SAMN06221096,SRR5182115
PRJNA353873,SAMN06221514,SRR5181831
PRJNA557083,SAMN12389128,SRR9851479
PRJNA557083,SAMN12389128,SRR9853224
PRJNA650381,SAMN15703098,SRR12395466
PRJNA650381,SAMN15703060,SRR12395070
PRJNA650381,SAMN15703340,SRR12395151
PRJNA353873,SAMN06221467,SRR5181876
PRJNA353873,SAMN06221494,SRR5181850
PRJNA557083,SAMN12389181,SRR9851569
PRJNA557083,SAMN12389181,SRR9853204
PRJNA650381,SAMN15703033,SRR12395380
PRJNA353873,SAMN06221435,SRR5181907
PRJNA557083,SAMN12389177,SRR9851574
PRJNA557083,SAMN12389177,SRR9853212
PRJNA824124,SAMN27391450,SRR18665474
PRJNA650381,SAMN15703054,SRR12395268
PRJNA557083,SAMN12389253,SRR9851430
PRJNA557083,SAMN12389253,SRR9853170
PRJNA353873,SAMN06221035,SRR5182153
PRJNA353873,SAMN06221500,SRR5181844
PRJNA353873,SAMN06221041,SRR5182149
PRJNA557083,SAMN12389260,SRR9851515
PRJNA557083,SAMN12389260,SRR9853177
PRJNA650381,SAMN15703115,SRR12395459
PRJNA650381,SAMN15703045,SRR12395074
PRJNA650381,SAMN15702965,SRR12395347
PRJNA650381,SAMN15703227,SRR12395361
PRJNA650381,SAMN15703204,SRR12395387
PRJNA663350,SAMN16130571,SRR12708401
PRJNA353873,SAMN06221007,SRR5182173
PRJNA650381,SAMN15703202,SRR12395389
PRJNA650381,SAMN15703282,SRR12395215
PRJNA353873,SAMN06221203,SRR5182047
PRJNA353873,SAMN06221149,SRR5182087
PRJNA824124,SAMN27391475,SRR18665446
PRJNA353873,SAMN06221011,SRR5182169
PRJNA650381,SAMN15702943,SRR12395327
PRJNA650381,SAMN15703266,SRR12395273
PRJNA353873,SAMN06221201,SRR5182049
PRJNA663350,SAMN16130567,SRR12708405
PRJNA650381,SAMN15702930,SRR12395341
PRJNA650381,SAMN15703304,SRR12395191
PRJNA353873,SAMN06221432,SRR5181910
PRJNA353873,SAMN06221268,SRR5181993
PRJNA353873,SAMN06221079,SRR5182126
PRJNA650381,SAMN15702992,SRR12395228
PRJNA824124,SAMN31672562,SRR22248490
PRJNA824124,SAMN27391435,SRR18665461
PRJNA663350,SAMN16130551,SRR12708373
PRJNA557083,SAMN12389212,SRR9851441
PRJNA557083,SAMN12389212,SRR9853179
PRJNA557083,SAMN12389143,SRR9851469
PRJNA557083,SAMN12389143,SRR9853199
PRJNA557083,SAMN12389193,SRR9851542
PRJNA557083,SAMN12389193,SRR9853305
PRJNA650381,SAMN15703013,SRR12395242
PRJNA650381,SAMN15703275,SRR12395263
PRJNA650381,SAMN15703155,SRR12395418
PRJNA824124,SAMN27391482,SRR18665438
PRJNA650381,SAMN15703139,SRR12395432
PRJNA650381,SAMN15703206,SRR12395385
PRJNA353873,SAMN06221272,SRR5181990
PRJNA824124,SAMN31672555,SRR22248467
PRJNA650381,SAMN15703234,SRR12395353
PRJNA353873,SAMN06221086,SRR5182122
PRJNA650381,SAMN15703163,SRR12395409
PRJNA717333,SAMN18498651,SRR14088358
PRJNA438921,SAMN09090476,SRR7131137
PRJNA353873,SAMN06221221,SRR5182030
PRJNA717333,SAMN18498641,SRR14088369
PRJNA557083,SAMN12389235,SRR9851546
PRJNA557083,SAMN12389235,SRR9853295
PRJNA650381,SAMN15702939,SRR12395331
PRJNA717333,SAMN18498611,SRR14088383
PRJNA557083,SAMN12389252,SRR9851429
PRJNA557083,SAMN12389252,SRR9853169
PRJNA353873,SAMN06221440,SRR5181903
PRJNA650381,SAMN15703336,SRR12395155
PRJNA650381,SAMN15703294,SRR12395202
PRJNA353873,SAMN06221347,SRR5181954
PRJNA353873,SAMN06221263,SRR5181995
PRJNA413593,SAMN08215176,SRR6397441
PRJNA650381,SAMN15703095,SRR12395043
PRJNA353873,SAMN06221464,SRR5181879
PRJNA824124,SAMN31672570,SRR22248481
PRJNA557083,SAMN12389261,SRR9851516
PRJNA557083,SAMN12389261,SRR9853178
PRJNA650381,SAMN15703083,SRR12395057
PRJNA353873,SAMN06221488,SRR5181855
PRJNA650381,SAMN15703214,SRR12395376
PRJNA353873,SAMN06221024,SRR5182163
PRJNA650381,SAMN15703011,SRR12395244
PRJNA353873,SAMN06221357,SRR5181948
PRJNA353873,SAMN06221116,SRR5182103
PRJNA650381,SAMN15703263,SRR12395276
PRJNA353873,SAMN06221335,SRR5181958
PRJNA557083,SAMN12389227,SRR9851495
PRJNA557083,SAMN12389227,SRR9853149
PRJNA650381,SAMN15703222,SRR12395366
PRJNA353873,SAMN06221194,SRR5182056
PRJNA650381,SAMN15703258,SRR12395282
PRJNA353873,SAMN06221489,SRR5181854
PRJNA717333,SAMN18498640,SRR14088370
PRJNA353873,SAMN06221034,SRR5182154
PRJNA717333,SAMN18498653,SRR14088356
PRJNA557083,SAMN12389191,SRR9851486
PRJNA557083,SAMN12389191,SRR9853283
PRJNA557083,SAMN12389284,SRR9851462
PRJNA557083,SAMN12389284,SRR9853225
PRJNA717333,SAMN18498635,SRR14088376
PRJNA557083,SAMN12389137,SRR9851451
PRJNA557083,SAMN12389137,SRR9853248
PRJNA650381,SAMN15703121,SRR12395452
PRJNA717333,SAMN18498649,SRR14088360
PRJNA650381,SAMN15703022,SRR12395232
PRJNA353873,SAMN06221321,SRR5181966
PRJNA353873,SAMN06221259,SRR5181999
PRJNA353873,SAMN06221095,SRR5182116
PRJNA353873,SAMN06221476,SRR5181867
PRJNA557083,SAMN12389156,SRR9851555
PRJNA557083,SAMN12389156,SRR9853219
PRJNA353873,SAMN06221322,SRR5181965
PRJNA353873,SAMN06221465,SRR5181878
PRJNA650381,SAMN15703039,SRR12395223
PRJNA353873,SAMN06221245,SRR5182011
PRJNA824124,SAMN31672556,SRR22248466
PRJNA717333,SAMN18498647,SRR14088363
PRJNA353873,SAMN06221230,SRR5182021
PRJNA353873,SAMN06221199,SRR5182051
PRJNA557083,SAMN12389170,SRR9851511
PRJNA557083,SAMN12389170,SRR9853158
PRJNA650381,SAMN15703144,SRR12395427
PRJNA824124,SAMN27391445,SRR18665479
PRJNA650381,SAMN15702975,SRR12395173
PRJNA557083,SAMN12389160,SRR9851561
PRJNA557083,SAMN12389160,SRR9853213
PRJNA650381,SAMN15703056,SRR12395206
PRJNA557083,SAMN12389129,SRR9851480
PRJNA557083,SAMN12389129,SRR9853228
PRJNA663350,SAMN16130561,SRR12708412
PRJNA650381,SAMN15703111,SRR12395093
PRJNA650381,SAMN15703021,SRR12395233
PRJNA557083,SAMN12389178,SRR9851575
PRJNA557083,SAMN12389178,SRR9853209
PRJNA557083,SAMN12389206,SRR9851458
PRJNA557083,SAMN12389206,SRR9853268
PRJNA663350,SAMN16130555,SRR12708419
PRJNA557083,SAMN12389214,SRR9851565
PRJNA557083,SAMN12389214,SRR9853181
PRJNA353873,SAMN06221036,SRR5182152
PRJNA717333,SAMN18498628,SRR14088384
PRJNA557083,SAMN12389167,SRR9851508
PRJNA557083,SAMN12389167,SRR9853163
PRJNA663350,SAMN16130584,SRR12708387
PRJNA557083,SAMN12389124,SRR9851483
PRJNA557083,SAMN12389124,SRR9853153
PRJNA650381,SAMN15703237,SRR12395350
PRJNA650381,SAMN15702977,SRR12395124
PRJNA557083,SAMN12389205,SRR9851474
PRJNA557083,SAMN12389205,SRR9853273
PRJNA353873,SAMN06221135,SRR5182095
PRJNA413593,SAMN09492289,SRR7439417
PRJNA824124,SAMN31672554,SRR22248468
PRJNA557083,SAMN12389245,SRR9851444
PRJNA557083,SAMN12389245,SRR9853182
PRJNA353873,SAMN06221344,SRR5181955
PRJNA557083,SAMN12389273,SRR9851586
PRJNA557083,SAMN12389273,SRR9853238
PRJNA663350,SAMN16130538,SRR12708378
PRJNA650381,SAMN15703195,SRR12395397
PRJNA438921,SAMN09090520,SRR7131025
PRJNA557083,SAMN12389233,SRR9851544
PRJNA557083,SAMN12389233,SRR9853297
PRJNA650381,SAMN15703207,SRR12395384
PRJNA353873,SAMN06221437,SRR5181905
PRJNA650381,SAMN15703180,SRR12395117
PRJNA353873,SAMN06221174,SRR5182070
PRJNA353873,SAMN06221064,SRR5182136
PRJNA650381,SAMN15703235,SRR12395352
PRJNA557083,SAMN12389231,SRR9851563
PRJNA557083,SAMN12389231,SRR9853145
PRJNA557083,SAMN12389152,SRR9851559
PRJNA557083,SAMN12389152,SRR9853215
